video_id,title,title_length,has_number_in_title,has_emoji,channelId,channelTitle,categoryId,categoryName,publishedAt_vn,publish_date,publish_hour,day_of_week,days_since_published,duration,duration_sec,duration_bucket,viewCount,likeCount,commentCount,engagement_rate,like_rate,comment_rate,tags,tag_count,thumbnail_link
aH5gvndkP1o,Mochi và JayGray Hẹn Hò Mukbang ASMR Trong Roblox🍗🤤Cặp Đôi Đói Bụng Thi Ăn Gà Rán Hàn Quốc,90,False,True,UCt-6YHf4P4SVo9z-NY87AKA,Mochi Quỳnh Như,20,Gaming,2026-07-05 10:00:35+07:00,2026-07-05,10,Sunday,6,PT13M48S,828,10-30 mins,371568,5550,439,0.016118180252336047,0.014936700684666064,0.0011814795676699822,roblox|robux|jaygray|mochi|tiktok|obby|tower|minecraft|minigame|channel|game|hoat hinh|phim ngan|tinh yeu|love|hoc sinh|truong hoc|lop hoc|mcpe|do choi|free fire|ff|tro choi|mc|rb|tv|vn|vietnam|team|thu thach|youtubevn|youtuber|shorts|clip ngan|trieu view|viral|dien thoai|game di dong|gia dinh|thu vi|may tinh|jaygrayroblox|thanh pho|mochisiungon|vlog|daily|ban be|ban than|tinh yeu hoc tro,49,https://i.ytimg.com/vi/aH5gvndkP1o/hqdefault.jpg
tFxwsBytZTI,NHẠC TREND TIKTOK REMIX 2026 | NONSTOP VIỆT MIX 2026 BASS CỰC MẠNH | NHẠC TRẺ REMIX HAY NHẤT 2026,97,True,False,UCetJhaTHz2V2YeUIZ2PhO-Q,Trang Xinh Music,10,Music,2026-07-09 06:55:37+07:00,2026-07-09,6,Thursday,2,PT1H35M55S,5755,> 30 mins,94051,817,23,0.008931324494157426,0.008686776323484068,0.0002445481706733581,trang xinh music|remix|nhạc hot tiktok hiện nay|nhạc remix|nhạc tiktok remix|nhạc remix mới nhất|nhac remix|nhạc trẻ remix|nhạc remix tiktok|nhac tre hay nhat hien nay|remix tiktok|nhạc mới|tiktok remix|nhac tre|nhạc hay|mashup remix|ness remix|nhạc hot tiktok|nhạc|nhac tiktok|nhạc tiktok|nhạc việt|nhạc hot|nhac|h2o remix|nắng dưới chân mây remix|tiktok|nhạc bay phòng|nhạc trẻ|nhac tre remix|thai hoang remix|nhạc tik tok|thái hoàng remix,33,https://i.ytimg.com/vi/tFxwsBytZTI/hqdefault.jpg
_cUMEDvgDMM,BẢN CẬP NHẬT CỦA GAME HOÁ TRANG NÀY QUÁ LÀ THÚ VỊ | MECCHA CHAMELEON,68,False,False,UCy1HhzKyy_oa5Nd0VqfL1YQ,Duy Lê,20,Gaming,2026-07-09 11:55:27+07:00,2026-07-09,11,Thursday,2,PT28M42S,1722,10-30 mins,189928,4375,102,0.023572090476391052,0.023035044859104504,0.0005370456172865506,duy le|duy lê|duy le gaming|duy lê gaming|game|GAME HÀI HYPERSQUAD|GAME HÀI|GAME KINH DỊ DUY LÊ|ĐỒ HOẠ DUY LÊ|GAME HÀI MECCHA CHAMELEON|GAME CẢI TRANG,11,https://i.ytimg.com/vi/_cUMEDvgDMM/hqdefault.jpg
zW9xxpX6O8A,"Nghe 15 phút ngủ liền 😴 NHẠC BOLERO DỄ NGHE, DỄ NGỦ - LK Nhạc Vàng Chọn Lọc Bài Hay KHÔNG QUẢNG CÁO",99,True,True,UCfnfCJblISjgUFkA5NOCvzw,Ru Ngủ Đêm Khuya,22,People & Blogs,2026-07-06 20:28:44+07:00,2026-07-06,20,Monday,5,PT1H55M16S,6916,> 30 mins,134702,724,8,0.005434217754747517,0.005374827396772134,5.93903579753827e-05,Ru ngủ đêm khuya|ánh nguyên|anh nguyen|ánh nguyên rumba|anh nguyen rumba|rumba|nhạc rumba|nhac rumba|rumba bolero|bolero rumba|nhạc trữ tình rumba|nhac tru tinh rumba|nhạc rumba trữ tình|nhac rumba tru tinh|rumba nhạc vàng|rumba nhac vang|nhạc vàng|nhac vang|nhạc bolero|nhac bolero|nhạc vàng chọn lọc|nhạc trữ tinh|nhac tru tinh|nhạc rumba hay nhất|nhạc vàng rumba|rumba nhạc bolero|rumba hay nhất|rumba nhạc trữ tình|nghe là ngủ|nhạc dễ ngủ,30,https://i.ytimg.com/vi/zW9xxpX6O8A/hqdefault.jpg
33fckuoz1lc,Tóm Tắt 100 Ngày || Verity - Hành Trình Chứng Minh Bản Thân Là Người Tốt,72,True,False,UCy2K79WjjqQ7B7LN-Wu-wlw,Lulu,20,Gaming,2026-07-06 16:30:21+07:00,2026-07-06,16,Monday,5,PT40M32S,2432,> 30 mins,244381,1285,48,0.005454597534178189,0.005258182919294053,0.00019641461488413583,,0,https://i.ytimg.com/vi/33fckuoz1lc/hqdefault.jpg
gwCqAWHsWRA,KẺ Ở MIỀN XA - CÔNG TUẤN Giọng Ca Độc Lạ CỰC ÊM TAI✨Nhạc Lính Xưa Bất Hủ HAY NHẤT MỌI THỜI ĐẠI,94,False,True,UCX6s4j3bgiN7B_drRXJWcwA,NHẠC VÀNG HẢI NGOẠI,22,People & Blogs,2026-07-04 06:45:07+07:00,2026-07-04,6,Saturday,7,PT3H2M,10920,> 30 mins,166094,1732,9,0.010482016207689621,0.010427830023962335,5.418618372728696e-05,nhạc vàng hải ngoại|nhạc vàng xưa|nhac vang hai ngoai|nhạc bolero|bolero dễ nghe dễ ngủ|nhạc trữ tình|nhạc bolero hay nhất|nhạc lính công tuấn|bolero công tuấn|nhạc lính|nhạc lính hải ngoại|ca nhạc hải ngoại|nhạc hải ngoại|nhạc công tuấn|nhạc trữ tình hay nhất|bolero trữ tình|nhạc lính 1975|giọng ca độc lạ|công tuấn|công tuấn 2026|nhạc vàng|nhạc vàng về đêm|ru ngủ đêm khuya|nhạc lính xưa|nhạc lính xưa hay nhất mọi thời đại|kẻ ở miền xa,26,https://i.ytimg.com/vi/gwCqAWHsWRA/hqdefault.jpg
rc7TkfSZUpU,Tôi Biến Sinh Tố Team Thành Con Gái Minecraft,45,False,False,UCPTt4CynO5PnxvK3Nk76E_w,JackVN,20,Gaming,2026-07-08 17:37:09+07:00,2026-07-08,17,Wednesday,3,PT9M22S,562,5-10 mins,186439,3055,44,0.016622058689437298,0.01638605656541818,0.00023600212401911618,Tôi Biến Sinh Tố Team Thành Con Gái Minecraft|jackvn,2,https://i.ytimg.com/vi/rc7TkfSZUpU/hqdefault.jpg
NJRD1giMwek,JAYSONLEI - LỜI HỨA NĂM 18 | OFFICIAL MUSIC VIDEO,49,True,False,UCG66nhN8ZZSIjtXL5GYUuhQ,C Mazor Entertainment,10,Music,2026-07-02 16:30:06+07:00,2026-07-02,16,Thursday,9,PT3M21S,201,3-5 mins,183085,10072,724,0.0589671464074064,0.05501269901958107,0.003954447387825327,cmazor|music|nhạc trẻ|playlist nhạc|giải trí|nhạc việt|jaysonlei|anh trai say hi|Tinh hà say hi|ATSH|Negav|CoolKid|Music|Học đường|Tình yêu học trò|Nhạc buồn|Ballad|rnb|Pop|Tinh hà|THSH|Lời hứa năm 18|Năm 18|học sinh|mv|youtube|Viral|xuhuong|Nhạc trẻ|Trending|Cmz|lời hứa năm 18 jaysonlei|loi hua nam 18 jaysonlei|loi hua nam 18|lời hứa năm 18 mv|loi hua nam 18 mv|jaysonlei tinh ha|nhạc học sinh|nhac thanh xuan vuon truong|nhạc việt 2026|nhac viet,41,https://i.ytimg.com/vi/NJRD1giMwek/hqdefault.jpg
dylbcsS7Rw0,Mình Thực Sự MUKBANG NGOÀI ĐỜI...,33,False,False,UCYFEnRjQTrLt__h0EwaTnlA,CrazyLion PRIME,22,People & Blogs,2026-07-06 17:01:40+07:00,2026-07-06,17,Monday,5,PT9M22S,562,5-10 mins,303608,4952,1134,0.020045585096571894,0.01631050565202498,0.003735079444546916,,0,https://i.ytimg.com/vi/dylbcsS7Rw0/hqdefault.jpg
npkUVymRsfg,"NHỮNG ĐỒI HOA SIM ➤ LK Nhạc Bolero Trữ Tình ÊM TAI DỄ NGỦ HAY NHẤT, Nghe Cả Xóm Phê CỰC VIP",91,False,False,UCmf4jIxWHakQIE1OTcDPXmA,Nhật Ký Để Đời,22,People & Blogs,2026-06-30 18:17:42+07:00,2026-06-30,18,Tuesday,11,PT1H36M12S,5772,> 30 mins,280533,2017,38,0.007325341403685128,0.007189884968969783,0.00013545643471534543,nhật ký để đời|nhat ky de doi|nhạc trữ tình|nha tru tinh|nhạc vàng xưa|nhac vang xua|nhạc bolero|nhac bolero|bolero trữ tình|bolero tru tinh|bolero hay nhất|bolero dễ ngủ|Nghe cả xóm cùng phê|cả xóm cùng phê|êm tai dễ ngủ|nhạc trữ tình bolero|nhac tru tinh bolero|bolero 2026|nhạc trữ tình 2026|nhạc vàng hải ngoại|nhạc trữ tình hải ngoại|bolero|rumba|nhạc lính|nhac linh|nhạc xưa hải ngoại|nhac xua hai ngoai|lk bolero|gia tiến|lương gia tiến,30,https://i.ytimg.com/vi/npkUVymRsfg/hqdefault.jpg
r24HRME4ULE,100H ''Chống Chọi Đá Live'' Leo Thách Đấu Rank Sinh Tồn Top Sever !!!,69,True,False,UCJrrhjriV_tXB9P3olty9oA,Lốp Đá Live,22,People & Blogs,2026-07-07 10:05:27+07:00,2026-07-07,10,Tuesday,4,PT21M51S,1311,10-30 mins,412340,8535,190,0.02115972255905321,0.02069893776980162,0.0004607847892515885,trùm móc lốp ff|trùm móc lốp đá live|nguyễn khả khánh freefire|nguyễn khả khánh trùm móc lốp,4,https://i.ytimg.com/vi/r24HRME4ULE/hqdefault.jpg
loiD8Y3N4vk,NHẠC TREND TIKTOK REMIX 2026 | NONSTOP 2026 VIỆT MIX BASS CỰC MẠNH | NHẠC TRẺ REMIX HAY NHẤT 2026,97,True,False,UCmroz1gepSYIIfe7I3z4p6w,Việt Mix TV,10,Music,2026-07-07 16:29:27+07:00,2026-07-07,16,Tuesday,4,PT1H4M14S,3854,> 30 mins,131974,0,50,0.0003788625032203313,0.0,0.0003788625032203313,nst|nonstop|nonstop 2026|nonstop vinahouse|nonstop vinahouse 2026|mixtape|mixtape 2026|nhạc remix|nhạc remix 2026|nhac remix|nhac remix 2026|nhạc trẻ remix|nhạc trẻ remix 2026|nhac tre remix|nhac tre remix 2026|nhạc trẻ remix 2026 hay nhất|nhac tre remix 2026 hay nhat|nhạc trẻ remix 2026 hay nhất hiện nay|nhac tre remix 2026 hay nhat hien nay|remix|việt mix|viet mix|nonstop 2026 vinahouse|vinahouse|nhạc trẻ|nhạc trẻ 2026|nhạc dj 2026|NONSTOP 2026|dj,29,https://i.ytimg.com/vi/loiD8Y3N4vk/hqdefault.jpg
cbK2AsSf9oU,Anh Gà MC Tạo Ra Đế Chế Cờ Vua Hùng Mạnh Trong Minecraft,56,False,False,UCP4_3beHqDnhGJHIP24Miaw,Anh Gà MC,20,Gaming,2026-07-05 17:30:26+07:00,2026-07-05,17,Sunday,6,PT15M7S,907,10-30 mins,267017,1938,118,0.007699884277031051,0.007257964848680047,0.00044191942835100385,minecraft|anh ga mc|anh ga minecraft|anh gà mc|anh gà bất ổn|gaming|minecraft bất ổn|hoat hinh minecraft|minecraft vui nhon|minecraft sinh ton|minecraft pe|minecraft hai huoc|mcpe|đồ chơi anh gà mc|anh gà mc shop|áo anh gà mc|anh gà mc tổng hợp|anh gà mc minecraft|minecraft tổng hợp|minecraft series|chichi ocd|Anh Gà MC Tạo Ra Đế Chế Cờ Vua Hùng Mạnh Trong Minecraft,22,https://i.ytimg.com/vi/cbK2AsSf9oU/hqdefault.jpg
yCdnmbIz9B4,"LK Bolero Ca Nhạc Trữ Tình KHÔNG QUẢNG CÁO, Nhạc Vàng Hải Ngoại Mới Đét 2026 - LK Mưa Đêm Tỉnh Nhỏ",98,True,False,UCqJ1o-En081_x4dJ81vRUNw,Khánh Băng Bolero,10,Music,2026-07-07 06:00:49+07:00,2026-07-07,6,Tuesday,4,PT1H33M59S,5639,> 30 mins,86603,245,25,0.0031176749073357738,0.0028290013048046835,0.00028867360253109016,bolero|lk bolero|liên khúc bolero|lien khuc bolero|lk bolero ca nhạc trữ tình|lk bolero ca nhac tru tinh|ca nhạc|ca nhac|nhạc trữ tình|nhac tru tinh|bolero không quảng cáo|bolero khong quang cao|nhạc vàng hải ngoại|nhac vang hai ngoai|nhạc vàng mới đét|nhac vang moi det|mưa đêm tỉnh nhỏ|mua dem tinh nho|lk mưa đêm tỉnh nhỏ|lk mua dem tinh nho|khánh băng bolero|khanh bang bolero|nhạc vàng trữ tình|nhac vang tru tinh|bolero nhạc xưa|bolero nhac xua,26,https://i.ytimg.com/vi/yCdnmbIz9B4/hqdefault.jpg
jfuFspYcvNE,Họa Sĩ Trốn Tìm Khổng Lồ ! Siro Giả Làm Khăn Bàn Thử Lòng Sammy Trước Mặt Phong Cận,83,False,False,UCA3FSL2BxktwLHmlWkdmc4A,Siro Official,20,Gaming,2026-07-08 18:35:41+07:00,2026-07-08,18,Wednesday,3,PT52M32S,3152,> 30 mins,133506,2568,113,0.020081494464668254,0.019235090557727742,0.0008464039069405121,siro|siro vlog|siro gaming|Họa Sĩ Trốn Tìm Khổng Lồ ! Siro Giả Làm Khăn Bàn Thử Lòng Sammy Trước Mặt Phong Cận,4,https://i.ytimg.com/vi/jfuFspYcvNE/hqdefault.jpg
3c4LFgG4e_o,"Tuyển Tập Nhạc Hoa Lời Việt 8x 9x R&B Version Hot Tiktok Triệu View - Tình Nhạt Phai, 999 Đóa Hồng",98,True,False,UCnTSVstwC_7cG6XEPrwvwGw,Trạm Acoustic,22,People & Blogs,2026-07-07 07:20:26+07:00,2026-07-07,7,Tuesday,4,PT48M33S,2913,> 30 mins,77515,152,9,0.0020770173514803587,0.0019609107914597174,0.00011610656002064116,Trạm Acoustic|nhạc 8x 9x|nhạc xưa cover|nhạc xưa|cover|cover ai|ai cover|tình khúc bất hủ hay nhất|ai cover hot tiktok|playlist tâm trạng|nhạc 8x 9x cover|nhạc 8x 9x hot tiktok|tuyển tập 8x 9x|nhạc 8x 9x triệu view|nhạc trẻ ru0026b|nhạc 8x 9x ru0026b|nhạc hoa lời việt|nhac hoa loi viet|nhạc hoa lời việt 8x 9x|nhac hoa loi viet 8x 9x|nhạc ru0026b|cover hot tiktok|nhạc tâm trạng|nhac tam trang|nhạc tâm trạng 8x 9x|triệu view|tình nhạt phai,27,https://i.ytimg.com/vi/3c4LFgG4e_o/hqdefault.jpg
p5ZAuBmcCgo,TRỰC TIẾP: LAI BÂNG x TÙNG HOẠ MI - FPL vs FS | SGP vs DCG - NGỰA Ô VA CHẠM HUNG THẦN GIẢI ĐẤU !!!,98,False,False,UCwrzeq94NPsz1EHap9r_9NA,Lai Bâng,20,Gaming,2026-07-05 22:14:13+07:00,2026-07-05,22,Sunday,5,PT8H39M38S,31178,> 30 mins,428225,3421,41,0.008084534999124293,0.007988790939342636,9.574405978165684e-05,lai bang|ROV|Liên Quân Mobile|Arena of Vlor|Top1|Thần Đồng|Thần Rừng|Lai Bâng|Bâng|lai bâng,10,https://i.ytimg.com/vi/p5ZAuBmcCgo/hqdefault.jpg
dfZf8S1VsNc,Mashup 2in1 Mở Lòng Vì Ai x Thương Lấy Phận Mình Remix Peak | Giang Jolee x Thái Học x SS Remix,95,True,False,UCYv2W2yG_U7y0pWlCMcImLA,SS Remix,10,Music,2026-07-01 18:00:16+07:00,2026-07-01,18,Wednesday,10,PT4M59S,299,3-5 mins,149311,484,11,0.003315227947036722,0.0032415562148803505,7.36717321563716e-05,mở lòng vì ai x thương lấy phận mình|mở lòng vì ai x thương lấy phận mình remix|mashup mở lòng vì ai x thương lấy phận mình|mashup mo long vi ai x thuong lay phan minh|mo long vi ai x thuong lay phan minh|mở lòng vì ai remix|mở lòng vì ai|mo long vi ai remix|mo long vì ai|thương lấy phận mình remix|thương lấy phận mình|thuong lay phan mình remix|thuong lay phan minh|mashup mở lòng vì ai|nhạc|nhạc remix|nhạc mashup|mashup|remix|remix tiktok|ss remix,21,https://i.ytimg.com/vi/dfZf8S1VsNc/hqdefault.jpg
sVkQaGRup2g,42 Mẹo Sinh Tồn trong Bệnh Viện Thú Cưng | Animal Hospital Roblox,65,True,False,UC4TVAyl1t7cd4Bm4ZRgHcGw,Du Hạo,20,Gaming,2026-07-06 13:48:39+07:00,2026-07-06,13,Monday,5,PT8M11S,491,5-10 mins,282496,2568,239,0.009936423878568192,0.009090394200271861,0.0008460296782963299,Du Hạo|99 nights in the forest|roblox|sinh tồn 500 ngày|99 đêm trong rừng|bệnh viện thú cưng|bệnh viện thú cưng roblox|animal hospital roblox|du hạo|game roblox|du hạo roblox|meme|mẹo,13,https://i.ytimg.com/vi/sVkQaGRup2g/hqdefault.jpg
eeZT1qMEbzU,Nhạc Chill TikTok - Nhạc Ballad Buồn Hot Nhất Hiện Nay - Những Bản Nhạc Ballad Chill Nhẹ Nhàng,94,False,False,UC55xr9RbMbwmyvzslpnM4kQ,Chà Là Chill,22,People & Blogs,2026-07-07 15:58:07+07:00,2026-07-07,15,Tuesday,4,PT1H31M1S,5461,> 30 mins,85058,474,12,0.005713748265889158,0.005572668061793129,0.0001410802040960286,nhạc chill|nhạc chill ballad|nhạc ballad|nhạc ballad chill|nhạc chill nhẹ nhàng|nhạc chill buồn|nhạc chill tâm trạng|nhạc ballad buồn|nhạc trẻ|nhạc trẻ ballad|nhạc ballad trẻ|nhạc ballad tiktok|nhạc chill tiktok|nhạc tiktok chill|nhạc ballad cover|nhạc cover ballad|nhạc cover chill|nhạc ballad nhẹ nhàng|nhạc ballad chill nhẹ nhàng|nhạc chill ballad 2026|chà là chill|chill|ballad|nhạc buồn chill|nhạc buồn,25,https://i.ytimg.com/vi/eeZT1qMEbzU/hqdefault.jpg
AwP0CdZ9xwk,Minecraft Nhưng Sinh Tồn Trên 1 Khối May Mắn Bất Ổn,51,True,False,UCUOou5FQw6stD2x63rQnlYg,Cà Na,20,Gaming,2026-07-04 17:51:57+07:00,2026-07-04,17,Saturday,7,PT40M27S,2427,> 30 mins,306256,2998,252,0.010612036988663079,0.009789195966772897,0.0008228410218901834,ca na minecraft|minecraft nhung|minecraft sinh ton|Minecraft Nhưng Sinh Tồn Trên 1 Khối May Mắn Bất Ổn,4,https://i.ytimg.com/vi/AwP0CdZ9xwk/hqdefault.jpg
nO7GUGM5-cI,"𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 Nhạc Chill TikTok Triệu View - Nhạc Buồn Chill 2026 ""Cực Suy"", Nhạc Lofi Chill Buồn TikTok",99,True,False,UCxM5Kfydlazj9gg8CgfEmrA,𝗣𝗿𝗲𝘀𝗲𝗻𝘁?,10,Music,2026-07-07 07:28:31+07:00,2026-07-07,7,Tuesday,4,PT2H18M33S,8313,> 30 mins,109235,657,32,0.006307502174211562,0.006014555774248181,0.0002929463999633817,nhạc chill|nhạc buồn|nhạc chill buồn|nhạc buồn chill|nhạc lofi dễ ngủ|nhạc chill dễ ngủ|nhạc dễ ngủ|nhạc chill triệu view|Nhạc chill|Nhạc buồn|nhạc chill 2025|nhạc buồn 2025|nhạc chill tiktok|chill dễ ngủ|nhạc chill nhẹ dễ ngủ|nhạc chill ngủ|nhạc nhẹ dễ ngủ|lofi dễ ngủ|nhạc nhẹ nhàng dễ ngủ|dễ nghe dễ ngủ|Nhạc Chill 2025|nhac chill de ngu|nhạc ru ngủ|nhạc ngủ|nhac chill buồn|nhạc êm dịu dễ ngủ|nhac chill de ngu 2025|lofi nghe dễ ngủ,28,https://i.ytimg.com/vi/nO7GUGM5-cI/hqdefault.jpg
5AjSEAmI23M,MINECRAFT VÙNG ĐẤT KINH DỊ * NGÀY 9 | NGÀY CUỐI ĐẦY BẤT ỔN!! QUÁI VẬT MẶT TRỜI😱,79,True,True,UC8rFqtcN8pmvUYpFCoF5lzA,Lộc Zutaki,20,Gaming,2026-07-09 10:00:06+07:00,2026-07-09,10,Thursday,2,PT38M43S,2323,> 30 mins,180816,5170,637,0.032115520750376075,0.028592602424564198,0.003522918325811875,minecraft|lộc zutaki|lộc zutaki minecraft|minecraft vùng đất kinh dị|minecraft kinh dị|minecraft 100 ngày sinh tồn kinh dị|minecraft 100 ngày thử thách kinh dị|minecraft lộc zutaki kinh dị|minecraft lộc zutaki vùng đất kinh dị,9,https://i.ytimg.com/vi/5AjSEAmI23M/hqdefault.jpg
Jcv9MJLkWh0,Mùng 1 Sớm Mai - Tuấn Cry x Trần Mạnh Cường,43,True,False,UCq1F801owX5Wvm_elU0LikQ,Tuấn Cry,10,Music,2026-07-01 08:45:06+07:00,2026-07-01,8,Wednesday,10,PT3M18S,198,3-5 mins,268451,12123,1252,0.04982287270302588,0.04515907931056319,0.004663793392462684,tuấn cry|tuấn cry chế|nhạc chế tuấn cry|tuấn cry rap|rap chế tuấn cry|tuấn cry rap chế|tuan cry|nhac che tuan cry|sỹ anh tuấn|ca sĩ sỹ anh tuấn|sỹ anh tuấn rap|tuấn cry parody|huyr ft tuấn cry|mv tuấn cry|ca sỹ tuấn cry,15,https://i.ytimg.com/vi/Jcv9MJLkWh0/hqdefault.jpg
oIHKem3E_Fs,VUX HÀNH TRÌNH VALHEIN THỨ NGUYÊN VỆ THẦN TỪ ĐỒNG LÊN CHIẾN TƯỚNG LIÊN QUÂN MOBILE,82,False,False,UCyqjmx1kcZknycssiIhFQKw,VuxGaming,20,Gaming,2026-07-07 15:35:30+07:00,2026-07-07,15,Tuesday,4,PT37M26S,2246,> 30 mins,214335,2723,126,0.013292276109828072,0.012704411318730026,0.0005878647910980474,vuxgaming|vux|vuxgaming99|liên quân|liên quân mobile|aov|rov|garena|lien quan|garena liên quân mobile|garena liên quân|liên quân highlight|hành trình|valhein|thứ nguyên vệ thần|từ đồng lên chiến tướng,16,https://i.ytimg.com/vi/oIHKem3E_Fs/hqdefault.jpg
S1nNjkTqbag,"CHỚM NỞ -  XUÂN ĐỊNH K.Y | Tinh Hà ""Say Hi"" 2026",48,True,False,UC2kGJ8le1wem44sKICFHZHA,XUÂN ĐỊNH KY,10,Music,2026-07-07 11:32:43+07:00,2026-07-07,11,Tuesday,4,PT2M15S,135,1-3 mins,62732,1488,115,0.02555314671937767,0.02371995153988395,0.0018331951794937193,XUÂN ĐỊNH|XUÂN ĐỊNH KY|XUÂN ĐỊNH K.Y|xuân định|xuân dịnh ky|xuân định k.y|xuan dinh|xuan dinh ky|xuân định tinh hà say hi|xuân định tinh hà|xuan dinh tinh ha say hi|anh trai xuân định|xuân định ky tinh hà say hi|xuân định k.y tinh hà say hi|tinh hà say hi|xuân dinh tinh ha say hi|chớm nở|chớm nở xuân định|chớm nở xuân định ky|chớm nở tinh hà say hi|tinh hà say hi tập 1|tinh hà|tinh hà say hi xuân định,23,https://i.ytimg.com/vi/S1nNjkTqbag/hqdefault.jpg
JvDDeI1tU30,TẠI SAO ĐÂY LÀ LẦN CUỐI TÔI CHƠI TRỐN TÌM VẼ VỜI ?,50,False,False,UCb6KKXusfTFE4HdOgd1vHYw,Dương404,20,Gaming,2026-07-09 18:00:38+07:00,2026-07-09,18,Thursday,2,PT19M53S,1193,10-30 mins,154373,4052,220,0.027673233013545115,0.026248113335881274,0.0014251196776638403,dương404|duong404|duongerror|game|gaming|giải trí|tấu hài|game hài|funny|game hay|game bựa,11,https://i.ytimg.com/vi/JvDDeI1tU30/hqdefault.jpg
8FUxUTxDSxE,THƯƠNG THÌ THƯƠNG - DƯƠNG 565 | MV OFFICIAL | Không Phải Em Không Phải Em Không Phải Em Lúc Xưa...,98,True,False,UCW4R8SRcbCeFzgScnRJFiFw,Duong 565,10,Music,2026-07-08 19:00:06+07:00,2026-07-08,19,Wednesday,3,PT5M4S,304,5-10 mins,51652,1705,339,0.03957252381321149,0.03300937040192055,0.006563153411290947,dương 565|duong 565|thuong thi thuong|thương thì thương|Thương Thì Thương|mv thuong thi thuong|thuong thi thuong mv|thuong thi thuong duong 565|duong 565 thuong thi thuong|mv duong 565|mv nhac tre|mv 2026|mv nhac tre 2026|duong 565 2026,14,https://i.ytimg.com/vi/8FUxUTxDSxE/hqdefault.jpg
vqgCWdMaI4c,CHICKEN GANG BẮT NẠT ANH EM NGHỆ SĨ TRONG VALORANT,50,False,False,UC3NPuQGUQ8HDPL2LtWPlHeA,sangtraan,20,Gaming,2026-07-06 18:00:29+07:00,2026-07-06,18,Monday,5,PT22M41S,1361,10-30 mins,169194,5511,157,0.03350000591037507,0.032572077024007946,0.0009279288863671288,gaming|sangtraan|sang tran|sangtran|sang trần|sang traan|chicken gang|sangtran chicken gang|sangtraan valorant|sangtraan chicken gang|sangtraan talkshow|sangtraan livestream|valorant|sangtraan VALORANT|adu ang seng|aduangseng|sangtraan ckg|ckg sangtraan|CKG|Chicken Gang|HK15|desmondvu2|remind tv|long áo đen|nguyndi|bảo hoàng|á đù ăng Seng|CKG game|TEZ|Sangtraan Tez|VALORANT nghệ sĩ|Gừng0cay,32,https://i.ytimg.com/vi/vqgCWdMaI4c/hqdefault.jpg
CUADdPYqX6o,Hoa Nở Trong Lòng Tay - (St Lê Trọng Sỹ - Ca sĩ Mai Tiến Đạt) | Nhạc Lính Bất Hũ,80,False,False,UC-fNOi7r3aVVF9U6lVpVtZw,Bolero Nét xưa,22,People & Blogs,2026-07-02 19:22:39+07:00,2026-07-02,19,Thursday,9,PT5M21S,321,5-10 mins,71168,94,15,0.0015315872302158274,0.001320818345323741,0.00021076888489208632,nhacbolero|lienkhucrumba|lienkhucbolero|karaokebolerotonenam|nhacvang|nhacvang1975|boleronetxua,7,https://i.ytimg.com/vi/CUADdPYqX6o/hqdefault.jpg
MWjwSLSYj2A,Tôi Thử Thách Chế Tạo Vũ Khí Từ Tất Cả Các Khối Trong Minecraft!,64,False,False,UCCPpX0eYkXMRwLLw4jUN_Ng,TinTinMc,20,Gaming,2026-07-03 16:15:27+07:00,2026-07-03,16,Friday,8,PT13M51S,831,10-30 mins,455373,3188,31,0.007068930305485832,0.007000854244761987,6.807606072384616e-05,,0,https://i.ytimg.com/vi/MWjwSLSYj2A/hqdefault.jpg
Y4shlAHlUds,Nhạc Chill TikTok Triệu View - Những Bản Lofi Buồn Hay Nhất Hiện Nay - Nhạc Lofi Chill Buồn 2026,96,True,False,UC6LoGH9s3soh3WJiO5WjnIg,Air Lofi Chill,10,Music,2026-07-09 06:00:11+07:00,2026-07-09,6,Thursday,2,PT1H11M33S,4293,> 30 mins,49036,0,12,0.0002447181662452076,0.0,0.0002447181662452076,nhạc chill|nhạc chill tiktok|nhac chill|nhac chill tiktok|nhạc lofi|nhạc lofi chill|nhac lofi|nhạc lofi tiktok|nhac lofi chill|nhac lofi tiktok|nhạc lofi buồn|nhạc lofi tâm trạng buồn|nhạc buồn|nhac buon|lofi|chill|nhạc tiktok|nhạc chill buồn|nhạc chill tâm trạng buồn|nhac lofi buon|nhạc lofi 2026|nhạc chill 2026|nhạc lofi chill buồn|nhạc chill tiktok triệu view|những bản lofi buồn hay nhất hiện nay|nhạc hay hiện nay|nhạc trẻ|lofi chill,28,https://i.ytimg.com/vi/Y4shlAHlUds/hqdefault.jpg
w3aFOiCCLGo,BỆNH VIỆN BẤT ỔN CỦA TUI VÀ ANH EM MEGA,39,False,False,UCwHsswGDpVWHPAC-ssScIwQ,Phong Cận Tv,20,Gaming,2026-07-02 14:00:15+07:00,2026-07-02,14,Thursday,9,PT31M50S,1910,> 30 mins,469239,4072,540,0.009828680054300687,0.008677880568324458,0.0011507994859762296,phong cận tv|phong cận|phong can tv|phong can|Roblox|Animal hospital|BỆNH VIỆN BẤT ỔN CỦA TUI VÀ ANH EM MEGA,7,https://i.ytimg.com/vi/w3aFOiCCLGo/hqdefault.jpg
